,0,1,2,3,4,5,6,7,8,9,10,11
6532,6C:EC:EB:1F:F6:65_-57,7C:66:9D:7B:2B:9F_-88,,,,,,,,,,
6533,7C:66:9D:7B:29:FA_-81,6C:EC:EB:1F:F6:15_-79,7C:66:9D:7B:2B:90_-70,,,,,,,,,
6534,,,,,,,,,,,,
6535,7C:66:9D:7B:29:FA_-77,6C:EC:EB:1F:FD:83_-92,6C:EC:EB:1F:FD:9B_-82,,,,,,,,,
6536,6C:EC:EB:1F:F6:76_-71,6C:EC:EB:1F:F4:74_-96,,,,,,,,,,
6537,7C:66:9D:7B:2D:4A_-65,,,,,,,,,,,
6538,7C:66:9D:7B:29:FB_-90,,,,,,,,,,,
6539,6C:EC:EB:1F:FD:83_-78,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F6:76_-83,6C:EC:EB:1F:F4:74_-62,,,,,,,,
6540,7C:66:9D:7B:29:FA_-84,7C:66:9D:7B:29:FA_-90,,,,,,,,,,
6541,6C:EC:EB:1F:F6:76_-86,,,,,,,,,,,
6542,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F4:46_-75,,,,,,,,,,
6543,7C:66:9D:7B:29:FB_-78,6C:EC:EB:1F:F4:46_-90,,,,,,,,,,
6544,,,,,,,,,,,,
6545,6C:EC:EB:1F:F6:26_-84,,,,,,,,,,,
6546,6C:EC:EB:1F:F6:65_-80,,,,,,,,,,,
6547,6C:EC:EB:1F:F6:26_-81,6C:EC:EB:1F:F6:24_-71,6C:EC:EB:1F:FD:9B_-85,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:29:FB_-73,6C:EC:EB:1F:F6:26_-82,6C:EC:EB:1F:F6:26_-82,,,,,
6548,7C:66:9D:7B:29:FA_-65,BC:6A:29:BE:2F:76_-73,7C:66:9D:7B:2D:4A_-77,BC:6A:29:BE:2F:76_-72,7C:66:9D:7B:2D:4A_-76,,,,,,,
6549,7C:66:9D:7B:2B:9F_-82,6C:EC:EB:1F:F6:65_-95,BC:6A:29:BE:31:57_-84,7C:66:9D:7B:29:FB_-73,6C:EC:EB:1F:F6:55_-92,6C:EC:EB:1F:F6:55_-90,6C:EC:EB:1F:F6:76_-94,7C:66:9D:7B:2B:90_-86,,,,
6550,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:FD:83_-68,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:74_-80,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F6:76_-72,,,,,
6551,7C:66:9D:7B:2B:90_-76,6C:EC:EB:1F:F6:26_-70,6C:EC:EB:1F:F6:24_-79,6C:EC:EB:1F:F6:26_-70,7C:66:9D:7B:2B:9F_-76,,,,,,,
6552,,,,,,,,,,,,
6553,6C:EC:EB:1F:F6:15_-90,6C:EC:EB:1F:FD:83_-77,6C:EC:EB:1F:F6:65_-76,,,,,,,,,
6554,6C:EC:EB:1F:F6:65_-75,6C:EC:EB:1F:FD:83_-72,,,,,,,,,,
6555,BC:6A:29:BE:2F:23_-68,6C:EC:EB:1F:F6:26_-76,7C:66:9D:7B:29:FB_-80,6C:EC:EB:1F:F6:15_-92,7C:66:9D:7B:2B:90_-87,6C:EC:EB:1F:F4:46_-85,BC:6A:29:BE:2F:23_-67,6C:EC:EB:1F:F6:65_-58,,,,
6556,7C:66:9D:7B:29:FA_-65,BC:6A:29:BE:31:57_-72,7C:66:9D:7B:2D:4A_-71,7C:66:9D:7B:2B:90_-71,,,,,,,,
6557,6C:EC:EB:1F:F6:2D_-92,6C:EC:EB:1F:F6:24_-97,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-72,6C:EC:EB:1F:F6:15_-92,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:29:FB_-61,,,,,
6558,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F6:65_-81,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F4:74_-73,,,,,,,
6559,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:74_-59,7C:66:9D:7B:2B:9F_-86,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F4:74_-58,,,,,,
6560,7C:66:9D:7B:29:FA_-74,,,,,,,,,,,
6561,,,,,,,,,,,,
6562,6C:EC:EB:1F:F4:74_-67,7C:66:9D:7B:2B:90_-96,BC:6A:29:BE:31:57_-96,BC:6A:29:BE:31:57_-96,,,,,,,,
6563,6C:EC:EB:1F:F6:26_-85,6C:EC:EB:1F:F4:74_-85,6C:EC:EB:1F:F4:46_-76,7C:66:9D:7B:2B:9F_-79,6C:EC:EB:1F:F6:76_-63,6C:EC:EB:1F:FD:83_-76,,,,,,
6564,BC:6A:29:BE:2F:23_-91,6C:EC:EB:1F:FD:83_-86,6C:EC:EB:1F:F6:65_-88,7C:66:9D:7B:29:FA_-73,6C:EC:EB:1F:FD:83_-88,BC:6A:29:BE:2F:76_-87,6C:EC:EB:1F:F6:65_-86,7C:66:9D:7B:2B:90_-70,BC:6A:29:BE:31:57_-54,,,
6565,7C:66:9D:7B:29:FB_-73,6C:EC:EB:1F:F6:15_-74,BC:6A:29:BE:2F:23_-78,6C:EC:EB:1F:F6:55_-76,6C:EC:EB:1F:F6:26_-83,7C:66:9D:7B:2B:90_-64,,,,,,
6566,BC:6A:29:BE:2F:76_-60,BC:6A:29:BE:2F:76_-60,,,,,,,,,,
6567,7C:66:9D:7B:29:FA_-69,,,,,,,,,,,
6568,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:F6:65_-46,6C:EC:EB:1F:F6:65_-46,,,,,,,,,
6569,7C:66:9D:7B:29:FB_-82,BC:6A:29:BE:2F:76_-60,BC:6A:29:BE:31:57_-69,BC:6A:29:BE:2F:76_-60,,,,,,,,
6570,7C:66:9D:7B:2B:9F_-74,BC:6A:29:BE:2F:23_-80,,,,,,,,,,
6571,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,
6572,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:9F_-78,6C:EC:EB:1F:F6:55_-89,6C:EC:EB:1F:F4:46_-96,6C:EC:EB:1F:F6:15_-88,6C:EC:EB:1F:F4:46_-93,,,,,,
6573,,,,,,,,,,,,
6574,7C:66:9D:7B:29:FB_-78,,,,,,,,,,,
6575,7C:66:9D:7B:2B:90_-85,,,,,,,,,,,
6576,7C:66:9D:7B:29:FA_-76,,,,,,,,,,,
6577,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:2B:90_-82,6C:EC:EB:1F:F4:46_-83,6C:EC:EB:1F:FD:9B_-88,,,,,,,,
6578,BC:6A:29:BE:2F:76_-72,,,,,,,,,,,
6579,6C:EC:EB:1F:F6:26_-89,6C:EC:EB:1F:F6:24_-91,BC:6A:29:BE:2F:23_-83,BC:6A:29:BE:2F:23_-82,6C:EC:EB:1F:F4:74_-54,,,,,,,
6580,BC:6A:29:BE:31:57_-94,,,,,,,,,,,
6581,7C:66:9D:7B:29:FB_-85,7C:66:9D:7B:29:FA_-83,6C:EC:EB:1F:F6:65_-85,6C:EC:EB:1F:F6:24_-89,6C:EC:EB:1F:FD:83_-96,,,,,,,
6582,7C:66:9D:7B:2B:9F_-78,,,,,,,,,,,
6583,7C:66:9D:7B:2B:9F_-89,6C:EC:EB:1F:F4:74_-94,,,,,,,,,,
6584,6C:EC:EB:1F:F6:24_-70,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:29:FB_-93,6C:EC:EB:1F:F4:74_-70,BC:6A:29:BE:2F:23_-71,,,,,,,
6585,7C:66:9D:7B:29:FA_-76,BC:6A:29:BE:2F:76_-62,,,,,,,,,,
6586,7C:66:9D:7B:2B:90_-86,BC:6A:29:BE:31:57_-84,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:F4:74_-92,BC:6A:29:BE:2F:23_-63,6C:EC:EB:1F:F4:46_-94,,,,,,
6587,6C:EC:EB:1F:F6:65_-74,,,,,,,,,,,
6588,7C:66:9D:7B:29:FA_-93,,,,,,,,,,,
6589,7C:66:9D:7B:29:FA_-87,BC:6A:29:BE:2F:23_-86,7C:66:9D:7B:29:FB_-83,,,,,,,,,
6590,7C:66:9D:7B:29:FB_-88,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:2F:76_-71,BC:6A:29:BE:2F:23_-100,,,,,,,,
6591,6C:EC:EB:1F:FD:83_-72,,,,,,,,,,,
6592,6C:EC:EB:1F:F6:65_-62,,,,,,,,,,,
6593,6C:EC:EB:1F:F4:46_-84,,,,,,,,,,,
6594,7C:66:9D:7B:29:FA_-77,,,,,,,,,,,
6595,7C:66:9D:7B:29:FA_-87,6C:EC:EB:1F:F6:55_-75,,,,,,,,,,
6596,6C:EC:EB:1F:F4:74_-77,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:FD:83_-67,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F4:74_-76,7C:66:9D:7B:2B:9F_-73,,,,,,
6597,6C:EC:EB:1F:F6:24_-81,6C:EC:EB:1F:FD:83_-79,7C:66:9D:7B:2B:9F_-79,,,,,,,,,
6598,BC:6A:29:BE:2F:76_-56,,,,,,,,,,,
6599,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F6:65_-88,BC:6A:29:BE:2F:23_-84,6C:EC:EB:1F:F4:46_-79,6C:EC:EB:1F:F6:24_-96,7C:66:9D:7B:2B:9F_-76,,,,,,
6600,BC:6A:29:BE:31:57_-67,,,,,,,,,,,
6601,,,,,,,,,,,,
6602,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:F4:46_-82,BC:6A:29:BE:2F:23_-67,6C:EC:EB:1F:F6:76_-87,6C:EC:EB:1F:F6:26_-85,,,,,,,
6603,BC:6A:29:BE:2F:23_-83,7C:66:9D:7B:29:FB_-93,6C:EC:EB:1F:F6:65_-81,,,,,,,,,
6604,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:74_-92,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F4:74_-82,,,,,,,
6605,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F4:74_-58,6C:EC:EB:1F:FD:83_-81,,,,,,,,
6606,6C:EC:EB:1F:F6:76_-85,7C:66:9D:7B:29:FA_-76,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:F6:55_-72,7C:66:9D:7B:2B:90_-62,6C:EC:EB:1F:F6:15_-74,,,,,,
6607,BC:6A:29:BE:31:57_-68,7C:66:9D:7B:29:FA_-71,,,,,,,,,,
6608,7C:66:9D:7B:2B:9F_-78,,,,,,,,,,,
6609,BC:6A:29:BE:2F:23_-94,6C:EC:EB:1F:F6:15_-80,7C:66:9D:7B:2B:90_-67,BC:6A:29:BE:31:57_-64,7C:66:9D:7B:29:FB_-74,7C:66:9D:7B:2B:90_-68,,,,,,
6610,7C:66:9D:7B:29:FB_-87,7C:66:9D:7B:29:FA_-64,BC:6A:29:BE:31:57_-82,7C:66:9D:7B:29:FA_-64,7C:66:9D:7B:2D:4A_-70,6C:EC:EB:1F:F6:55_-97,BC:6A:29:BE:2F:76_-70,,,,,
6611,BC:6A:29:BE:2F:23_-70,7C:66:9D:7B:29:FB_-62,BC:6A:29:BE:2F:76_-95,,,,,,,,,
6612,7C:66:9D:7B:2B:9F_-78,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:FD:83_-90,BC:6A:29:BE:2F:23_-84,7C:66:9D:7B:2B:9F_-80,6C:EC:EB:1F:F4:74_-71,6C:EC:EB:1F:F4:74_-70,,,,,
6613,6C:EC:EB:1F:F6:26_-93,BC:6A:29:BE:31:57_-68,BC:6A:29:BE:31:57_-69,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:2B:90_-62,6C:EC:EB:1F:FD:9B_-92,,,,,,
6614,6C:EC:EB:1F:F4:74_-80,7C:66:9D:7B:2B:9F_-94,6C:EC:EB:1F:F6:26_-70,,,,,,,,,
6615,6C:EC:EB:1F:F6:24_-96,6C:EC:EB:1F:FD:83_-90,BC:6A:29:BE:2F:23_-87,6C:EC:EB:1F:F4:46_-74,,,,,,,,
6616,,,,,,,,,,,,
6617,6C:EC:EB:1F:FD:9B_-88,BC:6A:29:BE:2F:23_-64,7C:66:9D:7B:29:FA_-88,,,,,,,,,
6618,6C:EC:EB:1F:FD:83_-76,,,,,,,,,,,
6619,6C:EC:EB:1F:FD:9B_-82,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FA_-77,7C:66:9D:7B:2B:90_-78,7C:66:9D:7B:29:FA_-77,6C:EC:EB:1F:F6:24_-93,BC:6A:29:BE:2F:23_-80,,,,,
6620,7C:66:9D:7B:2B:90_-84,7C:66:9D:7B:29:FB_-83,6C:EC:EB:1F:F6:24_-77,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:F6:26_-94,6C:EC:EB:1F:F6:24_-77,6C:EC:EB:1F:F4:46_-78,BC:6A:29:BE:2F:23_-71,,,,
6621,6C:EC:EB:1F:F6:26_-85,6C:EC:EB:1F:F6:76_-85,,,,,,,,,,
6622,6C:EC:EB:1F:F4:74_-82,6C:EC:EB:1F:F4:74_-83,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:F6:24_-67,6C:EC:EB:1F:F4:46_-87,6C:EC:EB:1F:F6:24_-67,7C:66:9D:7B:2B:9F_-82,,,,,
6623,7C:66:9D:7B:2B:90_-92,6C:EC:EB:1F:F6:76_-85,7C:66:9D:7B:29:FB_-97,6C:EC:EB:1F:FD:9B_-97,7C:66:9D:7B:2B:9F_-66,,,,,,,
6624,7C:66:9D:7B:29:FA_-70,BC:6A:29:BE:31:57_-58,7C:66:9D:7B:2B:90_-67,BC:6A:29:BE:31:57_-59,,,,,,,,
6625,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,6C:EC:EB:1F:F6:24_-84,,,,,,,,,
6626,7C:66:9D:7B:2B:90_-75,BC:6A:29:BE:31:57_-79,6C:EC:EB:1F:FD:9B_-94,6C:EC:EB:1F:F6:76_-94,6C:EC:EB:1F:FD:83_-75,,,,,,,
6627,7C:66:9D:7B:2D:4A_-64,7C:66:9D:7B:2D:4A_-64,,,,,,,,,,
6628,6C:EC:EB:1F:F4:46_-90,6C:EC:EB:1F:F6:65_-58,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:F6:65_-43,6C:EC:EB:1F:F6:24_-80,BC:6A:29:BE:31:57_-91,,,,,
6629,BC:6A:29:BE:2F:76_-88,,,,,,,,,,,
6630,6C:EC:EB:1F:F6:76_-89,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:F6:65_-91,6C:EC:EB:1F:F4:74_-86,6C:EC:EB:1F:F4:74_-85,6C:EC:EB:1F:F4:46_-81,7C:66:9D:7B:2B:9F_-75,7C:66:9D:7B:29:FB_-62,,,,
6631,7C:66:9D:7B:29:FA_-75,,,,,,,,,,,
6632,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F6:26_-84,7C:66:9D:7B:2B:9F_-90,6C:EC:EB:1F:F6:76_-88,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F6:26_-85,,,,,,
6633,6C:EC:EB:1F:F6:24_-92,6C:EC:EB:1F:F4:46_-67,6C:EC:EB:1F:F6:65_-81,6C:EC:EB:1F:F6:26_-88,,,,,,,,
6634,7C:66:9D:7B:2B:9F_-77,,,,,,,,,,,
6635,7C:66:9D:7B:29:FA_-83,6C:EC:EB:1F:F6:65_-97,6C:EC:EB:1F:F6:55_-86,6C:EC:EB:1F:F6:2D_-93,7C:66:9D:7B:2B:90_-67,6C:EC:EB:1F:F6:15_-75,7C:66:9D:7B:29:FB_-74,,,,,
6636,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:FD:83_-74,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:F6:65_-84,7C:66:9D:7B:2B:90_-82,6C:EC:EB:1F:F6:24_-81,7C:66:9D:7B:2B:90_-83,,,,,
6637,6C:EC:EB:1F:F6:26_-73,6C:EC:EB:1F:F6:76_-92,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:31:57_-92,6C:EC:EB:1F:F6:26_-74,BC:6A:29:BE:2F:23_-77,,,,,,
6638,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F6:15_-95,6C:EC:EB:1F:F6:55_-78,7C:66:9D:7B:2B:90_-74,,,,,,,,
6639,6C:EC:EB:1F:F6:24_-82,6C:EC:EB:1F:F6:76_-69,7C:66:9D:7B:2B:9F_-77,,,,,,,,,
6640,6C:EC:EB:1F:FB:C7_-91,6C:EC:EB:1F:F6:24_-91,BC:6A:29:BE:2F:23_-83,6C:EC:EB:1F:F6:24_-90,7C:66:9D:7B:2B:9F_-89,,,,,,,
6641,7C:66:9D:7B:2B:9F_-68,6C:EC:EB:1F:F6:65_-77,6C:EC:EB:1F:F4:74_-75,BC:6A:29:BE:2F:23_-66,,,,,,,,
6642,7C:66:9D:7B:2B:9F_-76,,,,,,,,,,,
6643,6C:EC:EB:1F:F4:46_-80,7C:66:9D:7B:2B:90_-78,6C:EC:EB:1F:F4:46_-85,7C:66:9D:7B:2B:90_-86,6C:EC:EB:1F:F6:65_-60,,,,,,,
6644,7C:66:9D:7B:29:FB_-83,7C:66:9D:7B:29:FA_-73,,,,,,,,,,
6645,7C:66:9D:7B:29:FB_-82,6C:EC:EB:1F:F6:76_-86,,,,,,,,,,
6646,BC:6A:29:BE:2F:76_-74,7C:66:9D:7B:29:FA_-78,,,,,,,,,,
6647,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:F4:46_-74,7C:66:9D:7B:2B:90_-89,6C:EC:EB:1F:F6:26_-72,,,,,,,,
6648,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F4:74_-61,6C:EC:EB:1F:F6:76_-91,6C:EC:EB:1F:F4:74_-60,,,,,,,,
6649,7C:66:9D:7B:2B:90_-70,BC:6A:29:BE:31:57_-57,7C:66:9D:7B:29:FB_-76,,,,,,,,,
6650,6C:EC:EB:1F:FD:83_-90,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F6:65_-81,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F6:65_-82,7C:66:9D:7B:29:FB_-93,BC:6A:29:BE:2F:23_-80,,,,,
6651,6C:EC:EB:1F:F6:65_-67,6C:EC:EB:1F:F4:46_-76,7C:66:9D:7B:2B:90_-82,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F6:76_-64,6C:EC:EB:1F:F4:74_-72,6C:EC:EB:1F:F6:24_-71,6C:EC:EB:1F:F4:74_-72,6C:EC:EB:1F:F6:24_-72,7C:66:9D:7B:2B:9F_-69,,
6652,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:F4:74_-88,6C:EC:EB:1F:F6:76_-79,BC:6A:29:BE:2F:23_-70,6C:EC:EB:1F:F6:65_-69,BC:6A:29:BE:2F:23_-70,6C:EC:EB:1F:F6:24_-84,,,,
6653,BC:6A:29:BE:2F:23_-71,6C:EC:EB:1F:F6:65_-81,6C:EC:EB:1F:F6:55_-93,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:24_-76,6C:EC:EB:1F:F6:24_-78,7C:66:9D:7B:29:FB_-72,6C:EC:EB:1F:F6:55_-93,7C:66:9D:7B:2B:9F_-78,,,
6654,7C:66:9D:7B:2B:9F_-78,6C:EC:EB:1F:F4:74_-69,6C:EC:EB:1F:F6:65_-87,6C:EC:EB:1F:F4:74_-66,,,,,,,,
6655,7C:66:9D:7B:29:FA_-59,BC:6A:29:BE:31:57_-68,7C:66:9D:7B:29:FB_-75,BC:6A:29:BE:2F:76_-79,7C:66:9D:7B:29:FA_-59,,,,,,,
6656,6C:EC:EB:1F:F6:24_-89,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:55_-95,6C:EC:EB:1F:F6:24_-88,7C:66:9D:7B:2B:9F_-68,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F6:65_-74,,,,
6657,7C:66:9D:7B:2B:90_-74,,,,,,,,,,,
6658,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:FD:83_-73,7C:66:9D:7B:2B:9F_-85,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F6:65_-73,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F4:74_-92,6C:EC:EB:1F:F6:24_-76,,,
6659,,,,,,,,,,,,
6660,7C:66:9D:7B:2B:9F_-66,6C:EC:EB:1F:F6:76_-82,6C:EC:EB:1F:F6:65_-83,6C:EC:EB:1F:F4:46_-77,7C:66:9D:7B:2B:90_-96,6C:EC:EB:1F:F6:24_-88,,,,,,
6661,BC:6A:29:BE:2F:23_-81,,,,,,,,,,,
6662,7C:66:9D:7B:2B:9F_-79,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:FD:83_-86,,,,,,,,,
6663,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:29:FA_-59,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:29:FB_-74,7C:66:9D:7B:29:FA_-59,BC:6A:29:BE:2F:76_-78,,,,,,
6664,BC:6A:29:BE:2F:76_-60,7C:66:9D:7B:2D:4A_-65,,,,,,,,,,
6665,7C:66:9D:7B:2B:90_-91,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,BC:6A:29:BE:2F:23_-76,,,,,,,,
6666,BC:6A:29:BE:2F:23_-89,BC:6A:29:BE:2F:23_-89,6C:EC:EB:1F:F4:46_-74,,,,,,,,,
6667,7C:66:9D:7B:2B:9F_-68,6C:EC:EB:1F:F4:74_-75,,,,,,,,,,
6668,6C:EC:EB:1F:F6:26_-90,6C:EC:EB:1F:F6:65_-81,6C:EC:EB:1F:F4:46_-74,7C:66:9D:7B:2B:9F_-75,,,,,,,,
6669,6C:EC:EB:1F:F6:26_-76,,,,,,,,,,,
6670,7C:66:9D:7B:2B:9F_-76,,,,,,,,,,,
6671,6C:EC:EB:1F:FD:83_-65,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:F6:65_-46,,,,,,,,,
6672,6C:EC:EB:1F:F6:26_-83,6C:EC:EB:1F:F6:26_-86,7C:66:9D:7B:2B:90_-65,7C:66:9D:7B:29:FA_-78,7C:66:9D:7B:2B:90_-65,,,,,,,
6673,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F6:76_-79,,,,,,,,,
6674,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-67,6C:EC:EB:1F:F6:76_-82,BC:6A:29:BE:2F:76_-91,,,,,,,,
6675,,,,,,,,,,,,
6676,6C:EC:EB:1F:F6:24_-82,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F6:76_-78,,,,,,,,,
6677,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:F6:76_-56,,,,,,,,,,
6678,BC:6A:29:BE:2F:76_-62,,,,,,,,,,,
6679,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:F4:74_-70,7C:66:9D:7B:2B:90_-91,6C:EC:EB:1F:FD:83_-84,6C:EC:EB:1F:F4:74_-72,,,,,,,
6680,6C:EC:EB:1F:F6:15_-78,6C:EC:EB:1F:F6:26_-76,6C:EC:EB:1F:F6:24_-89,6C:EC:EB:1F:F6:26_-74,,,,,,,,
6681,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:FD:83_-82,,,,,,,,,,
6682,6C:EC:EB:1F:F4:46_-80,,,,,,,,,,,
6683,6C:EC:EB:1F:F6:65_-85,6C:EC:EB:1F:F4:74_-75,6C:EC:EB:1F:FD:83_-77,,,,,,,,,
6684,6C:EC:EB:1F:F4:46_-81,BC:6A:29:BE:2F:23_-66,6C:EC:EB:1F:FD:83_-81,6C:EC:EB:1F:F6:65_-82,,,,,,,,
6685,6C:EC:EB:1F:F6:26_-90,,,,,,,,,,,
6686,BC:6A:29:BE:31:57_-74,BC:6A:29:BE:31:57_-74,BC:6A:29:BE:2F:76_-66,BC:6A:29:BE:2F:76_-66,,,,,,,,
6687,6C:EC:EB:1F:F6:76_-96,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:2B:90_-75,,,,,,,,,
6688,BC:6A:29:BE:2F:23_-94,7C:66:9D:7B:2B:90_-88,,,,,,,,,,
6689,7C:66:9D:7B:29:FA_-91,BC:6A:29:BE:2F:23_-84,BC:6A:29:BE:31:57_-87,,,,,,,,,
6690,6C:EC:EB:1F:F4:74_-70,6C:EC:EB:1F:F6:65_-88,7C:66:9D:7B:2B:9F_-74,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F4:74_-70,,,,,,,
6691,6C:EC:EB:1F:F6:24_-81,6C:EC:EB:1F:F6:26_-87,6C:EC:EB:1F:F4:46_-89,6C:EC:EB:1F:FD:9B_-89,6C:EC:EB:1F:F6:24_-88,7C:66:9D:7B:2B:90_-87,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FB:96_-97,7C:66:9D:7B:2B:90_-87,6C:EC:EB:1F:FD:83_-81,6C:EC:EB:1F:FB:96_-96,6C:EC:EB:1F:F4:74_-95
6692,,,,,,,,,,,,
6693,BC:6A:29:BE:2F:23_-64,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:F6:26_-86,,,,,,,,,
6694,6C:EC:EB:1F:F4:74_-62,7C:66:9D:7B:2B:9F_-82,6C:EC:EB:1F:F4:74_-62,7C:66:9D:7B:29:FB_-97,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F6:76_-89,,,,,,
6695,7C:66:9D:7B:29:FB_-71,BC:6A:29:BE:2F:23_-82,7C:66:9D:7B:29:FB_-72,7C:66:9D:7B:29:FA_-78,,,,,,,,
6696,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:F4:74_-66,6C:EC:EB:1F:F6:65_-78,,,,,,,,,
6697,7C:66:9D:7B:2B:90_-77,7C:66:9D:7B:2B:90_-77,BC:6A:29:BE:31:57_-61,7C:66:9D:7B:29:FB_-84,7C:66:9D:7B:2B:90_-76,,,,,,,
6698,6C:EC:EB:1F:F6:76_-62,7C:66:9D:7B:2B:90_-86,6C:EC:EB:1F:F6:76_-62,6C:EC:EB:1F:F4:74_-81,,,,,,,,
6699,7C:66:9D:7B:29:FA_-78,7C:66:9D:7B:2B:90_-66,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:F6:26_-70,BC:6A:29:BE:31:57_-72,6C:EC:EB:1F:F6:55_-68,6C:EC:EB:1F:F6:26_-69,7C:66:9D:7B:2B:90_-66,,,,
6700,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:FD:83_-85,BC:6A:29:BE:2F:23_-91,6C:EC:EB:1F:F6:65_-85,BC:6A:29:BE:2F:23_-90,6C:EC:EB:1F:F6:24_-95,,,,,,
6701,BC:6A:29:BE:31:57_-89,6C:EC:EB:1F:F6:76_-87,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,,,,,,,,
